video_id;title;publish_date;video_length_seconds;wiedergabezeit_minuten;durchschnittliche_wiedergabedauer_prozent;gewonnene_abonnenten;verlorene_abonnenten;likes;dislikes;geteilte_inhalte;kommentare;audience_female_age18-24;audience_male_age18-24;audience_female_age25-34;audience_male_age25-34;audience_female_age35-44;audience_male_age35-44;audience_female_age45-54;audience_male_age45-54;audience_female_age55-64;audience_male_age55-64;audience_female_age65-;audience_male_age65-;audience_female_age13-17;audience_male_age13-17;Neue Zuschauer;Klicks auf Abspannelement;Klicks auf Infokartenteaser;Klicks auf Infokarte;Mag ich nicht-Bewertungen;Im Feed angezeigt;Impressionen;Bewertung_Titel;Gestaltung_Thumbnail;theme_Bilder;theme_Krieg;theme_Politik;theme_Sonstiges;theme_Wirtschaft
FqXa6Y041Ok;Was löste Feuer-Katastrophe aus? Geschockte Kopenhagener trauern um ausgebrannte Börse | ntv;17.04.2024 07:58;73;12365;66,36;6,0;2;139;23;50;50,0;0,3;3,7;2,0;8,6;3,4;12,1;3,9;10,7;7,8;16,4;11,8;19,3;;;3777,0;0;0;0;23;0;350840,0;6,5;1;False;False;False;True;False
4Rv9T6eOaLc;"""""""Software kommt aus dem Ausland"""" - Munz: Russen fürchten Angriffe wie auf Hisbollah  | ntv""";21.10.2024 12:24;187;63865;54,79;20,0;4;423;41;49;91,0;0,2;1,4;0,6;4,8;1,0;9,7;1,6;14,4;3,6;26,0;6,4;30,2;;;1766,0;208;7;0;41;0;375981,0;6,5;3;False;True;False;False;False
ayPQMcOyN6g;Brüllaffen fallen tot von den Bäumen - wegen brutaler Hitze in Tabasco | ntv;22.05.2024 20:28;131;2974;61,11;2,0;0;21;3;46;7,0;;;1,8;8,4;4,9;16,5;3,9;11,2;13,7;15,8;10,5;13,3;;;687,0;18;0;0;3;0;20137,0;8,5;1;False;False;False;True;False
OvWRIxTsuIw;"""""""Endspiel der Selbsprofilierung"""" - Von Lucke: Ampel-Aus plus Trump-Wahl wäre extrem riskant | ntv""";25.10.2024 16:00;253;119987;46,82;38,0;1;665;172;135;286,0;0,1;0,6;0,4;1,7;0,9;4,0;2,0;7,5;6,7;18,3;20,3;37,7;;;5433,0;101;0;0;172;0;1206665,0;6,5;3;False;False;True;False;False
XkeSmufex08;"""Söder moniert """"Schwadronieren über Schwarz-Grün"""" der Union - CSU-Chef fordert klare Kante | ntv""";14.10.2024 08:20;365;38520;39,52;13,0;2;207;139;55;248,0;0,2;3,5;1,2;10,8;2,1;12,5;2,8;11,7;5,7;18,3;11,0;20,1;;;1162,0;88;0;0;139;0;755761,0;6,5;3;False;False;True;False;False
aZOrSCDevlg;Massive russische Flächen-Bombardements in heftigen Angriffswellen entlang der Front | ntv;23.05.2024 08:35;151;70122;56,86;41,0;1;512;166;71;219,0;0,3;2,9;0,8;9,4;1,3;13,3;1,5;13,7;3,4;21,3;5,8;26,2;;;5377,0;959;0;0;166;0;782025,0;6,5;1;False;True;False;False;False
okUVB6wgDCs;"""""""Man sieht: Trump schränkt schon jetzt Pressefreiheit ein"""": Jäger zu """"Washington Post""""-Vorfall | ntv""";30.10.2024 12:19;285;51694;44,03;18,0;1;310;208;47;295,0;0,1;1,0;0,3;2,4;0,9;5,8;2,0;8,4;6,2;20,9;16,9;34,9;;;2384,0;105;2;0;208;0;346778,0;8,5;3;False;False;True;False;False
ErdNRwMFrpE;"""""""Einer der schlechtesten Augenblicke"""" für Ampel-Ende - Anton Hofreiter im Frühstart | ntv""";05.11.2024 09:53;501;44751;24,24;10,0;0;68;90;22;133,0;0,1;0,9;0,6;2,5;1,0;6,6;1,9;10,5;6,1;21,0;14,6;34,3;;;2791,0;60;2;0;90;0;96121,0;6,5;3;False;False;True;False;False
eE9d2hyaeiE;"""Banaszak: """"Sind total offen für E-Auto-Prämien"""" - Neuer Grünen-Chef im Frühstart | ntv""";31.10.2024 10:40;425;3619;42,16;0,0;1;27;25;5;43,0;;;;8,7;;14,6;1,7;18,3;5,5;23,2;7,4;20,6;;;20,0;6;0;0;25;0;25467,0;8,5;3;False;False;False;False;True
dT2g44QAiwY;Ukraine in Bedrängnis: Generalleutnant erwartet russische Offensive im Winter | ntv;12.11.2024 11:03;757;312146;36,41;42,0;1;688;179;153;161,0;0,1;0,9;0,4;5,8;0,8;14,0;1,1;16,9;2,1;22,8;4,2;30,7;;;4769,0;175;0;0;179;0;902931,0;7,5;3;False;True;False;False;False
bKqKwaaKETM;CSU-Chef Söder: Ein Ei mit meinem Konterfei in Merz' Büro wäre gut | ntv #Frühstart;06.05.2024 11:36;502;3907;30,59;2,0;1;27;15;8;19,0;;5,6;;7,9;;9,7;2,3;9,7;8,3;14,1;15,8;26,6;;;166,0;13;0;0;15;0;33810,0;6,5;2;False;False;True;False;False
dVVm-Unp_Ws;"""Deutschlandticket - """"auf jeden Fall eine Lösung finden"""": Hasselmann im Frühstart | ntv""";14.11.2024 11:21;475;14124;0,0;3,0;0;46;110;10;122,0;;2,3;0,8;9,1;2,1;11,8;3,6;12,4;8,1;16,7;12,1;20,9;;;479,0;15;0;0;110;0;401703,0;6,5;3;False;False;True;False;False
eew9uAYGhmQ;"""NATO probt """"Rückeroberung besetzter Gebiete"""" nördlich des Polarkreises | ntv""";07.03.2024 11:02;93;39826;57,48;44,0;6;347;429;153;0,0;0,3;4,8;1,0;11,1;1,6;15,0;2,0;14,1;4,2;17,6;6,3;21,9;;1,0;5957,0;635;0;0;429;0;687708,0;8,5;1;False;True;False;False;False
TCnjXCkJrXY;RWI schlägt Alarm: Solar-Boom zu teuer für Bund - Forderung nach EEG-Reform | ntv;15.08.2024 16:18;96;2953;67,76;2,0;0;26;3;23;11,0;;;;11,9;;21,0;;15,5;2,3;24,5;3,5;21,3;;;154,0;14;0;0;3;0;41644,0;6,5;2;False;False;False;False;True
IAn8d3i8CRE;"""""""Europas E-Auto-Politik wird in China gemacht"""" | ntv Geldanlage-Check""";19.09.2024 23:44;323;11275;0,0;5,0;0;75;11;43;35,0;;;;4,1;;10,6;1,2;13,8;2,9;27,2;7,8;32,5;;;251,0;30;0;0;11;0;69454,0;6,5;3;False;False;False;False;True
X3rwvwwSd0w;Israel schießt Flüchtlingslager im Gazastreifen in Brand - Tausende Libanesen auf der Flucht | ntv;15.10.2024 09:41;125;57286;0,0;50,0;3;519;171;220;720,0;1,0;5,6;3,3;17,1;4,0;17,3;3,8;12,6;4,9;12,9;5,7;11,9;;;5662,0;384;11;0;171;0;1120360,0;8,5;2;False;True;False;False;False
raTccoq9-kA;"""Barley: """"Rechtsextreme haben hässlichstes Gesicht gezeigt"""" - """"Brandmauer"""" mit von der Leyen | ntv""";19.07.2024 07:54;221;139218;0,0;55,0;5;694;3626;231;2437,0;0,4;3,3;1,0;8,5;1,6;11,6;2,5;13,1;5,6;20,1;9,8;22,4;;;9929,0;383;0;18;3626;0;3304000,0;6,5;2;False;False;True;False;False
ZqgYEa0GmN4;"""Anzeichen für russischen Kamikaze-Schritt? Ischinger: """"Sehe keine."""" Ansage an Kreml gefordert. | ntv""";10.07.2024 13:09;417;181800;43,78;59,0;3;910;378;122;401,0;0,1;0,9;0,3;3,2;0,9;7,9;1,6;13,0;4,1;25,4;8,4;34,2;;;2828,0;148;0;0;378;0;659205,0;5,5;2;False;True;False;False;False
gbIO10Sj4oI;"""""""Wenn wir kämpfen, gewinnen wir"""" - Kamala Harris in Umfrage vor Trump | ntv""";24.07.2024 12:23;137;132997;50,71;61,0;3;845;765;95;834,0;1,9;14,3;3,0;23,1;2,3;14,4;2,2;10,1;3,3;10,8;4,1;10,2;;0,0;29358,0;921;0;0;765;0;7112961,0;6,5;2;False;False;True;False;False
vZSwrEQayXE;Aufgeheizte Stimmung: Polizei löst Pro-Palästina-Demo in Berlin auf | ntv;07.10.2024 09:48;112;28509;62,31;17,0;1;335;68;254;610,0;1,0;5,2;2,7;15,1;3,4;16,8;3,5;13,5;5,2;14,6;6,5;12,5;;;4542,0;175;16;0;68;0;208581,0;6,5;2;False;False;False;True;False
rLhiY9Ba3YE;"""""""Gerettet von deutscher Panzerung"""" - Ukrainische Besatzung zeigt zerschossenen Leopard 2 | ntv""";18.01.2024 13:11;146;687527;0,0;322,0;11;4768;775;1086;0,0;0,1;4,6;0,2;8,4;0,5;13,8;0,6;17,5;1,0;26,5;1,4;25,3;;1,0;228947,0;3525;0;0;874;0;6527459,0;6,5;1;False;True;False;False;False
8pNRephBaV8;"""""""Macron ist ein absoluter Schaumschläger"""" | ntv #beisenherz""";02.07.2024 19:31;2530;257963;0,0;94,0;12;298;660;79;395,0;0,4;1,7;1,0;6,9;2,0;11,8;3,1;12,8;6,7;17,7;13,8;22,1;;;3845,0;18;0;0;660;0;1364842,0;6,5;1;False;False;True;False;False
2EAll5AZRHQ;"""Müllabfuhr beim Oktoberfest: """"Hatten Besoffene in und außerhalb der Container"""" | ntv""";26.09.2024 11:14;93;3798;50,01;1,0;0;28;8;10;18,0;;1,3;1,3;4,0;3,9;9,5;5,6;11,3;10,6;16,9;13,4;22,2;;;1652,0;17;0;0;8;0;49802,0;6,5;3;False;False;False;True;False
ilDWdIk-PBw;Skurrile Versteigerung in New York: In Menschenhaut gebundenes Buch | ntv;05.04.2024 13:33;93;1290;60,36;1,0;0;19;4;14;11,0;;;;17,7;4,4;24,0;2,7;16,9;3,5;17,5;;13,2;;;86,0;0;0;0;4;0;21640,0;6,5;1;False;False;False;True;False
8zS7taWf5_4;"""Kanzler Scholz kündigt neue Linie an: """"Solche Straftäter gehören abgeschoben"""" | ntv""";06.06.2024 13:37;507;71261;37,21;36,0;0;374;257;131;586,0;1,0;8,5;2,3;15,9;2,5;13,5;3,4;10,0;6,7;12,7;9,7;13,6;;2,0;3941,0;85;0;0;257;0;672024,0;6,5;1;False;False;True;False;False
UECJGUdT5qo;Gegenseitige Angriffe gehen weiter: Israel attackiert nach Raketenhagel erneut die Hisbollah | ntv;25.11.2024 10:44;122;9859;58,53;8,0;2;78;29;23;129,0;0,6;5,4;3,1;17,1;3,3;18,2;3,8;13,5;4,1;14,0;4,6;12,3;;;1157,0;114;2;0;29;0;276680,0;7,5;2;False;True;False;False;False
xUWrg8b_81Y;"""Russland-Beschuss mit US-Waffen? - Munz: Für Moskau """"würde eine bequeme Situation enden"""" | ntv""";23.05.2024 12:51;122;310906;60,51;261,0;10;1985;1262;500;1159,0;0,3;2,5;0,7;6,9;1,3;11,0;1,9;12,7;4,2;20,9;8,0;29,4;0,0;0,0;35760,0;892;0;0;1262;0;4311067,0;6,5;2;False;True;False;False;False
AZA1cQxU3bM;Statements Bundeskanzler Olaf Scholz, Ministerpräsident Hendrik Wüst und Herbert Reul in Solingen;26.08.2024 12:04;1395;11740;18,24;3,0;1;19;60;11;0,0;;4,0;0,8;9,8;1,2;16,1;3,1;13,8;8,4;15,5;11,0;16,3;;;234,0;0;0;0;60;0;33315,0;7,5;2;False;False;True;False;False
vTGOQSogg7Y;Nachts im Erdloch unter russischem Beschuss - ntv-Reporterin Sharma berichtet von der Front | ntv;24.04.2024 11:58;153;15193;65,53;5,0;1;133;35;15;50,0;;1,6;0,2;5,4;0,6;13,2;0,7;17,8;2,3;25,6;4,9;27,7;;;427,0;55;0;0;35;0;116375,0;6,5;1;False;True;False;False;False
vstvRwdyGO0;"""""""Geheimer """"Operationsplan Deutschland betrifft uns alle"""" - Generalleutnant: """"Ab 2025 in Kraft  | ntv""";02.07.2024 10:06;949;611908;35,51;232,0;8;1504;1555;8695;2001,0;0,2;1,2;0,7;5,4;2,2;13,8;4,1;16,9;8,1;21,2;8,2;18,2;;;30135,0;239;1;0;1555;0;615831,0;6,5;2;False;True;False;False;False
hAU278EEmkc;Zuckerberg entschuldigt sich widerwillig für Schäden an  Kinder durch Meta | ntv;01.02.2024 16:34;192;5488;52,12;2,0;1;44;4;94;0,0;;2,9;;15,6;3,6;17,0;3,3;16,3;4,8;13,6;5,6;17,2;;;611,0;43;0;0;4;0;47014,0;8,0;2;False;False;False;False;True
pieHxCQOGtw;"""Spanier wüten gegen """"Mörder"""" - König Felipe wird in Flutgebiet mit Schlamm beworfen | ntv""";03.11.2024 16:12;117;230334;61,59;127,0;12;2061;95;1107;623,0;0,7;3,7;2,2;11,1;4,0;13,7;5,8;12,1;9,7;14,3;10,5;12,1;;1,0;22485,0;1318;15;97;95;0;2468587,0;6,5;3;False;False;False;True;False
rBGCO9Wh594;Wehrpflicht vor dem Comeback? Pistorius lässt Optionen prüfen | ntv;05.03.2024 16:38;155;29493;22,74;6,0;0;113;176;160;0,0;0,3;2,6;0,9;6,1;2,1;11,7;2,9;12,5;5,4;20,0;8,6;26,9;;;6798,0;0;0;0;176;0;343298,0;6,5;1;False;True;False;False;False
biPKACxKD0s;"""""""Die Krim ist nicht mehr sicher"""" - Munz zu Raketenlieferungen aus den USA  | ntv""";25.04.2024 10:03;256;186777;62,67;64,0;5;1014;142;65;182,0;0,1;0,5;0,3;2,6;0,6;8,1;1,3;13,1;3,3;25,9;7,3;36,8;;;5609,0;247;0;0;142;0;463649,0;6,5;2;False;True;False;False;False
L0y1fqMw9mo;"""Bevölkerung """"aufgewiegelt""""? - AfD-Chef über Proteste """"ein Stück weit"""" besorgt | ntv Frühstart""";06.02.2024 10:33;471;1804325;0,0;647,0;43;15676;1097;2341;0,0;0,3;2,0;0,7;5,7;1,7;10,1;3,2;12,3;7,6;19,7;12,4;24,2;0,0;0,0;101027,0;4945;0;0;1097;0;4989659,0;6,5;2;False;False;True;False;False
bKzWF_vH8D8;Thiele zu befreiten Hamas-Geiseln: Enorme Opferzahl ist ungewöhnlich  | ntv;09.06.2024 10:06;202;26067;0,0;7,0;1;138;63;24;103,0;0,7;4,7;2,5;14,0;2,6;14,6;3,0;12,4;4,3;16,3;7,4;17,5;;;2539,0;0;0;0;63;0;584076,0;6,5;2;False;True;False;False;False
_Kvl3-k3vLM;"""""""Ich habe gelitten"""" - Lindner rechnet mit Ampel ab - und reißt eigene Fehler an | ntv""";07.11.2024 14:36;817;383671;38,77;94,0;7;1138;181;698;610,0;1,1;6,2;2,8;15,6;3,4;15,3;3,8;10,3;6,6;11,9;10,1;13,1;;;14699,0;641;34;0;181;1;2632698,0;6,5;3;False;False;True;False;False
onvOn-FpgAg;Umfrage: Große Mehrheit fordert weniger Zuwanderung - Vor allem AfD- und BSW-Wähler  | ntv;06.09.2024 08:32;95;14256;47,43;6,0;1;297;33;55;187,0;0,3;2,4;1,2;5,4;1,7;8,3;2,9;9,3;7,6;17,5;15,1;28,5;;;958,0;113;8;9;33;0;266493,0;8,5;2;False;False;True;False;False
EH6JY1jvI94;"""""""Bereiten uns schon auf vorgezogene Wahlen vor"""" - Dobrindt im Frühstart  | ntv""";25.09.2024 12:53;502;64924;0,0;14,0;0;257;33;51;107,0;;1,5;0,3;4,4;1,4;8,4;3,0;11,1;7,2;19,9;14,9;27,8;;;1299,0;111;6;0;33;0;172427,0;6,5;3;False;False;True;False;False
DeVgiLDnvXk;"""BSW ist ein Steigbügelhalter für die CDU"""" - Alice Weidel im ntv Frühstart"""" | ntv""";27.06.2024 09:22;441;1155335;55,13;523,0;18;10552;433;1853;1647,0;0,4;2,7;1,1;7,4;2,1;11,2;3,4;11,8;7,0;18,0;11,7;23,0;0,0;1,0;31607,0;0;0;0;433;0;3579854,0;6,5;2;False;False;True;False;False
J2i9EMABtKw;"""Worauf Anleger nach dem """"Mini-Crash"""" achten sollten - Börsentipps vom Experten | ntv""";06.08.2024 10:43;88;668;59,64;0,0;3;28;2;7;10,0;;;;8,9;;18,6;;17,4;5,0;19,0;10,1;20,9;;;53,0;7;0;0;2;0;22660,0;8,5;2;False;False;False;False;True
fQ_IOGBfIyo;Fake oder Fakt? Das ist auf den #noAfD-Demos in Deutschland wirklich passiert | ntv Faktenzeichen;05.03.2024 16:15;898;66520;28,98;28,0;9;268;567;84;0,0;;;0,3;1,3;1,0;5,6;2,6;11,1;8,1;23,5;16,1;30,4;;;924,0;23;0;0;567;0;243137,0;7,5;2;False;False;False;True;False
t8rw0KJVNgQ;"""""""Hätte nicht gedacht, dass ich das als Grüne sagen würde"""" - Dröge im Frühstart zur NATO  | ntv""";11.07.2024 09:16;450;49384;27,95;16,0;2;218;643;59;459,0;0,2;1,5;0,7;5,4;1,3;8,7;3,2;11,3;7,5;21,6;14,3;24,2;;;1892,0;15;0;0;643;0;429218,0;6,5;2;False;True;False;False;False
To3INNOaflE;"""Ausländische Geheimdienste """"haben uns gerettet"""" - Ortmann zu vereitelten Terrorplänen | ntv""";21.10.2024 10:40;192;10046;45,79;9,0;2;147;18;44;66,0;;1,5;1,3;5,8;2,0;10,2;3,4;14,3;6,1;18,4;12,6;24,4;;;416,0;62;5;1;18;0;84659,0;6,5;3;False;False;True;False;False
lOfhUk4-7Qs;"""""""Hoffe, dass ich's überlebe"""": Ostwestfale verwandelt eigenes Haus in Geisterbahn | ntv""";29.10.2024 10:46;77;662;61,05;0,0;1;16;7;11;6,0;;;;15,6;4,4;24,4;;12,4;7,1;17,3;4,9;13,8;;;217,0;5;0;0;7;0;18752,0;6,5;2;False;False;False;True;False
tZ9Dp7sQoSE;SPD legt zu - und bleibt trotzdem hinter AfD| ntv Trendbarometer;30.07.2024 21:51;860;17413;26,63;0,0;1;60;18;10;56,0;;2,7;0,8;8,8;1,4;10,8;2,7;12,2;5,0;20,0;8,9;26,7;;;257,0;9;0;0;18;0;46245,0;6,5;2;False;False;True;False;False
keIDAB-LdgA;Plötzlich Präsidentin? Traum, Fluch, Malus: Kamala Harris schreibt Geschichte | ntv;20.10.2024 11:30;1310;132114;20,56;25,0;1;389;233;66;202,0;0,5;3,9;1,3;9,4;2,1;10,7;2,8;10,4;5,8;17,5;12,3;23,3;;;2391,0;77;7;0;233;0;391787,0;6,5;3;False;False;True;False;False
ApmPvf1CUw4;Männer wollen Armee entkommen: Wie Ukrainer Flüchtige am Grenzfluss zu Moldau abfangen | ntv;18.09.2024 11:20;111;25404;43,01;4,0;1;129;12;76;125,0;0,2;1,4;0,3;5,4;1,0;9,7;1,5;11,7;3,5;22,1;8,3;34,8;;;1826,0;78;0;0;12;0;175969,0;6,5;2;False;True;False;False;False
afto0Aj3dM0;"""RTL-Moderatorin schwärmt von Dreh mit Peter Zwegat: """"Auf Augenhöhe mit den Leuten"""" | ntv""";01.10.2024 21:36;180;3298;47,86;3,0;0;25;1;7;1,0;;;;;7,5;18,0;;;6,2;7,5;32,9;28,0;;;616,0;4;0;0;1;0;31363,0;6,5;3;False;False;False;True;False
XhQzxhdqsA4;"""Unicredit greift nach Commerzbank - Reitz: """"Umfeld des Finanzministers ist stinksauer"""" | ntv""";13.09.2024 14:29;183;17252;30,63;3,0;0;57;5;41;23,0;0,3;1,2;1,3;4,0;3,1;8,7;4,1;11,1;7,3;18,4;13,5;27,0;;;4069,0;22;3;0;5;0;94098,0;6,5;3;False;False;False;False;True
IwJbv9a0ASk;"""Migrationsforscher: """"Ampel hat Ziele nicht erfüllt"""""""" - Experte widerspricht Scholz | ntv""";09.09.2024 20:59;452;241615;43,93;74,0;3;1177;360;381;505,0;0,2;0,9;0,8;3,8;1,8;8,2;3,4;11,2;9,0;18,6;17,8;24,3;;;5265,0;267;13;21;360;0;2171643,0;6,5;3;False;False;True;False;False
TqAX8nKT9aE;Diese Krankenkassen bieten das beste Gesamtpaket | ntv Service;28.09.2024 10:00;278;7384;45,53;3,0;1;55;4;30;8,0;;;0,8;2,9;2,6;5,3;5,4;5,5;15,8;13,2;26,0;22,4;;;88,0;10;0;0;4;0;65340,0;8,5;2;False;False;False;True;False
Wi4xavcpT2k;SPD-Politiker schwer verletzt: Angriffe auf Wahlhelfer im Fokus | ntv;06.05.2024 09:50;115;12424;42,14;10,0;1;99;275;32;403,0;2,6;9,0;3,8;19,2;3,2;14,1;3,1;10,0;4,9;10,1;7,9;12,0;;;6017,0;34;0;0;275;0;835778,0;8,5;1;False;False;True;False;False
fUq3UXu_h80;Brechen Kicker ihr Schweigen? - Großes Coming-out im Fußball angekündigt | ntv;17.05.2024 12:08;88;1177;53,54;0,0;0;14;8;5;12,0;2,7;6,3;;16,4;2,7;22,7;2,7;14,8;;19,7;;12,0;;;306,0;10;0;0;8;0;22888,0;8,5;1;False;False;False;True;False
saQA1U6XaNg;"""""""Werden noch sehr, sehr bullische Zeiten erleben"""" | ntv Geldanlage-Check""";28.11.2024 10:38;511;16544;0,0;11,0;0;65;3;12;5,0;;;0,3;5,1;1,4;11,2;2,5;11,6;6,1;19,2;13,9;28,6;;;1216,0;9;0;0;3;0;55592,0;6,5;3;False;False;False;False;True
ZHA8LwFgDCM;"""Scholz: """"Das ist das Gegenteil von einem Friedensplan"""" - Der Kanzler im Exklusiv-Interview  | ntv""";15.06.2024 11:34;596;144507;28,66;49,0;2;464;905;216;916,0;0,7;6,2;1,6;14,7;2,4;13,6;3,4;10,1;6,7;13,2;11,6;15,8;;1,0;4808,0;68;0;0;905;0;1349589,0;8,5;2;False;False;True;False;False
TfVvEPtJLrA;"""Migrationsdebatte """"könnte sofort gelöst werden"""" - Knaus verweist auf bekanntes Modell | ntv""";30.08.2024 08:44;527;131519;46,91;14,0;0;446;66;145;209,0;0,1;0,5;0,5;2,5;1,5;7,4;3,5;11,3;9,5;21,6;17,1;24,6;;;1514,0;156;6;0;66;1;296991,0;6,5;3;False;False;True;False;False
fDadGw6Ly-E;"""Panzer-Beschuss auf UN-Quartier?: """"Art des Angriffs ist etwas sehr Ungewöhnliches"""" | ntv""";10.10.2024 16:14;99;69813;68,29;37,0;5;671;146;223;561,0;0,2;3,0;1,1;9,9;1,7;15,9;2,3;15,9;3,9;19,1;5,9;20,9;;1,0;4231,0;299;20;0;146;0;1162034,0;6,5;3;False;False;False;True;False
wUes6SEIrXE;1000 Tage Krieg in der Ukraine: Kriegsversehrter erzählt von Stolz und Schmerz | ntv;19.11.2024 09:58;103;2147;53,55;2,0;0;35;21;13;38,0;;4,1;1,6;12,0;2,6;14,5;2,2;15,4;3,4;15,4;7,2;21,8;;;150,0;111;1;0;21;0;91892,0;7,5;2;False;True;False;False;False
7qa2KSNEbjs;"""Kleid """"weist auf Ernst der Lage hin"""": Kate tritt erstmals nach Krebsdiagnose öffentlich auf | ntv""";15.06.2024 13:29;159;108859;55,46;54,0;1;436;53;43;60,0;0,5;0,4;1,9;0,9;7,0;1,9;13,2;2,5;31,3;4,5;30,8;5,1;;;23268,0;231;0;0;53;0;384516,0;6,5;2;False;False;False;True;False
VrJYqRQ5mhg;"""Merkel steht wegen ihres Buchs """"vor sich selbst Parade"""" - Memoiren der Ex-Kanzlerin | ntv""";27.11.2024 07:54;119;87936;44,24;100,0;5;640;1109;324;1475,0;2,3;10,9;5,2;23,4;4,3;15,5;3,5;8,6;4,3;8,1;5,5;8,3;;;26282,0;334;13;22;1109;0;9058632,0;6,5;3;False;False;True;False;False
VFTQ_NnM600;"""""""Chinas Kampfdrohnen-Lieferung muss Konsequenzen haben"""": Jürgen Hardt im Frühstart | ntv""";19.11.2024 11:33;465;46311;39,45;13,0;0;223;101;24;215,0;;0,6;0,5;3,1;0,9;9,2;1,8;12,7;4,5;22,9;10,3;33,2;;;655,0;21;0;0;101;0;341047,0;7,5;3;False;True;False;False;False
jmk3aM6cPZs;Beihilfe zum Genozid? Baerbock zu Nicaraguas Klage gegen Deutschland | ntv;10.04.2024 20:23;200;147463;54,72;78,0;3;728;621;273;835,0;0,5;2,5;1,5;7,9;2,6;10,7;3,7;10,7;8,2;16,8;13,8;21,0;;;14512,0;561;0;0;621;0;1026548,0;6,5;2;False;True;False;False;False
1DYVvqVolyg;"""""""Baerbock ist womöglich Machtkampf zuvorgekommen"""" - Boese zu Kanzler-Wirren bei Grünen | ntv""";11.07.2024 13:05;144;30520;46,95;27,0;1;243;110;63;325,0;1,3;7,4;2,0;13,4;2,2;10,9;2,8;8,1;6,9;12,2;15,6;17,2;;;5110,0;206;0;0;110;0;1435302,0;6,5;1;False;False;True;False;False
qLQmVB5Dza0;"""Verschollener 41 Tonnen """"Monster-Panzer"""" Asowez offenbar von Russen entdeckt | ntv""";08.04.2024 08:44;80;31963;59,02;19,0;3;145;21;33;30,0;;1,4;0,2;5,6;0,6;13,8;0,8;17,3;1,7;27,1;3,0;28,4;;;5500,0;278;0;0;21;0;213240,0;6,5;1;False;True;False;False;False
FpR6RCOUT4U;"""Grupp fordert mehr Verantwortung: """"Dass Benko Millionär bleibt, ist nicht nachvollziehbar"""" | ntv""";20.10.2024 14:27;645;207751;38,41;31,0;2;686;21;199;109,0;;4,0;0,4;18,0;0,9;21,7;1,1;17,4;2,2;18,4;2,8;13,1;;;4936,0;232;7;5;21;0;805286,0;6,5;3;False;False;False;False;True
g32qWnQgnD0;Tod löst Bestürzung aus: Verletzter Polizist stirbt nach Mannheimer Messerangriff | ntv;03.06.2024 09:12;84;167582;63,72;247,0;9;2076;378;734;1503,0;3,7;13,1;6,4;20,5;5,9;13,7;4,6;8,4;5,3;7,5;4,6;5,9;0,0;1,0;87431,0;2024;0;0;378;0;5471658,0;6,5;1;False;False;False;True;False
HSfDWEasOQ4;Angst vor Angriff - Haifa richtet seine Schutzräume her | ntv;05.08.2024 09:54;103;4657;50,03;7,0;1;42;11;19;20,0;0,6;7,8;2,9;22,2;2,7;18,7;3,2;11,6;4,3;11,6;4,9;9,4;;;719,0;32;1;0;11;0;392013,0;7,5;1;False;True;False;False;False
vmDVakVj8S0;"""Park-Misere: """"Was sollen Autos auf dem Bürgersteig?""""  | ntv Gegenverkehr""";07.06.2024 14:35;232;9177;38,25;6,0;0;65;46;19;61,0;0,7;2,6;1,0;7,2;1,7;12,2;3,1;13,1;6,5;20,4;10,0;21,5;;;772,0;0;0;0;46;0;299325,0;6,5;2;False;False;True;False;False
izfcawerFoQ;Luftschlag auf Rafah: Baby überlebt Angriff im Bauch seiner getöteten Mutter | ntv;22.04.2024 21:28;103;13428;51,41;15,0;4;221;43;156;155,0;1,9;4,9;8,0;14,4;9,0;14,6;7,4;8,2;9,8;6,8;9,0;6,1;;;3002,0;44;0;0;43;0;310963,0;8,5;1;False;True;False;False;False
RyasQpckGY8;"""ntv-Reporterin Blufarb sicher: Rafah-Evakuierung  """"ist der erste Schritt zur Bodenoffensive"""" | ntv""";06.05.2024 12:21;157;11952;42,58;11,0;0;55;51;15;93,0;0,7;3,0;2,2;12,1;2,8;14,9;4,1;13,1;6,1;15,8;8,8;16,5;;;1907,0;16;0;0;51;0;372029,0;6,5;2;False;True;False;False;False
aM-ICvD-stA;"""Kreml-Chef """"beeindruckt"""": Donald Trump """"ist ein mutiger Mann"""" | ntv""";08.11.2024 13:26;145;177569;0,0;130,0;14;1928;117;820;503,0;0,5;5,3;1,6;15,2;2,8;18,4;3,2;13,2;5,0;14,3;6,8;13,5;0,0;1,0;14472,0;479;0;0;117;0;2022535,0;6,5;3;False;False;True;False;False
ryIRH5OgHFA;Panik um fliegende Yoro-Spinnen - Wie giftig ist sie wirklich?  | ntv;07.06.2024 16:32;133;4265;56,11;0,0;1;29;1;24;9,0;;2,6;;11,7;1,0;29,5;1,7;23,9;1,8;14,8;3,3;9,6;;;645,0;0;0;0;1;0;44397,0;6,5;1;False;False;False;True;False
AWELHArADrU;"""Verfolgt, vergiftet, verhaftet"""": Putin-Gegner Nawalny ist tot | ntv""";16.02.2024 14:39;174;125680;56,02;106,0;4;1188;481;443;0,0;1,3;6,8;2,6;11,7;3,7;12,1;4,6;10,4;7,1;12,5;10,7;16,1;;2,0;26249,0;1005;0;0;481;0;2215540,0;6,5;1;False;True;False;False;False
